MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,VILLAGE NAME
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001705,Tehr
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001706,Malti
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001707,Dharmkot
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001708,Dungara
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001709,Barotta
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001710,Derli
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001711,Kunu ( Kohnoo)
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001712,Kandharnu
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001713,Galak
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001714,Rajwalta(Rajwatta)
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001715,Aglidhar
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001716,Bhaddu
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001717,Dharalta
01,JAMMU & KASHMIR,007,Kathua,00027,Billawar,001718,Forest Block (Un-inhabited)
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,000000,Bashohli
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001719,Khaddi
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001720,Hutt
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001721,Draman
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001722,Danna
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001723,Janu
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001724,Bhoond
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001725,Phikar ( Bhakar)
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001726,Siyalag
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001727,Nagaali
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001728,Ghoral
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001729,Dhar Jhankar
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001730,Jandrayali
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001731,Dodala
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001732,Sandar
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001733,Mandla
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001734,Rehn
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001735,Smahn
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001736,Jhankar
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001737,Kagrod
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001738,Preta
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001739,Plakh
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001740,Poonda
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001741,Kohrdhar
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001742,Thana
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001743,Dhar Mahanpur
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001744,Hadat
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001745,Pathi
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001746,Kailtri
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001747,Nawshehra
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001748,Mahan Pora
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001749,Salladi
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001750,Athyalta
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001751,Bera
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001752,Athoon
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001753,Sobar
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001754,Kothi
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001755,Plasi
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001756,Plahi
01,JAMMU & KASHMIR,007,Kathua,00028,Bashohli,001757,Forest Block (Un-inhabited)
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,000000,Bani
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001758,Sarthal
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001759,Raulka
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001760,Daulka
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001761,Barmota
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001762,Lawang
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001763,Dhaggar
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001764,Bholri
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001765,Dhaman
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001766,Begoga
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001767,Madhota
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001768,Duggan
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001769,Kanthal
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001770,Chandal
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001771,Asooh
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001772,Sand Roohn
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001773,Kilore
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001774,Bhandar
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001775,Sandhi
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001776,Fatehpur
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001777,Satti
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001778,Gatti
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001779,Bani
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001780,Surjan
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001781,Bari
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001782,Dulangal
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001783,Koti
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001784,Chalog
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001785,Kachir
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001786,Banjal
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001787,Dharor
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001788,Kardoh
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001789,Siyara
01,JAMMU & KASHMIR,007,Kathua,00029,Bani,001790,Chila
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,000000,Kathua
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001791,Bhorthain
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001792,Forlain
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001793,Rakh Hushiari
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001794,Jakhale (Jak Hole)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001795,Juthana
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001796,Bauhra
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001797,Dukhat
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001798,Badloli (Badholi)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001799,Rasooh
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001800,Bijjat
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001801,Manjli
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001802,Dilwan(Dilwen)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001803,Jamal Pur
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001804,Bhed Blore
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001805,And Rot
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001806,Kathera
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001807,Fafal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001808,Daral
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001809,Kadyar(Kadyer)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001810,Kumala
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001811,Sherkotla
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001812,Sanghan
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001813,Narain Pur
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001814,Budhi
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001815,Bandrahr
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001816,Nanan
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001817,Kalna
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001818,Merth
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001819,Nagrota
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001820,Rakh Sarkar Budhi (Un-inhabited)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001821,Dabwal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001822,Chak Bhagta
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001823,Bhakhrial
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001824,Mahi Chak
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001825,Falote
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001826,Sher Tambar
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001827,Trihara
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001828,Kangriyal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001829,Chhatiyal(Chatiyal)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001830,Nihal Pura
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001831,Chak Shehzada
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001832,Chak Mansabdar
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001833,Palli
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001834,Thandoon
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001835,Kanora
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001836,Jandore
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001837,Bagial
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001838,Barwal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001839,Saniyari
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001840,Chak Charuhn
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001841,Chak Ramchand
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001842,Uttri
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001843,Logate
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001844,Sahaar 
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001845,Janglote
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001846,Chak Luden
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001847,Chak Sajjan
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001848,Chak Rigu (Chak Riju)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001849,Kharot
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001850,Gehtar Wan
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001851,Kalspur
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001852,Kothi Jagir
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001853,Baroi
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001854,Mehtab Pur
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001855,Bhatoli
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001856,Rakheh
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001857,Khani Yara
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001858,Sawla
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001859,Hatli
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001860,Bhugat
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001861,Tridwan
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001862,Kasori
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001863,Domar
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001864,Then
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001865,Gharti
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001866,Kehnta
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001867,Nera (Nora)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001868,Basant Pur
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001869,Dakhnaka
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001870,Katlehr
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001871,Barthindi
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001872,Barni
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001873,Danna
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001874,Bharrah
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001875,Dhanore
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001876,Mangari (Un-inhabited)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001877,Nonaal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001878,Karroh
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001879,Brohandahi
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001880,Hote
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001881,Jandore
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001882,Maha
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001883,Tarrah
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001884,Mangota
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001885,Maroli
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001886,Chak Lachhaman
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001887,Rakh Jahfar
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001888,Jagat Pur
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001889,Chak Sardah (Un-inhabited)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001890,Matandi
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001891,Chak Gusaun
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001892,Chak Gota
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001893,Rajiani
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001894,Tarf Tajwal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001895,Tarf Bajwal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001896,Chak Sardar Desa Singh
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001897,Changrah
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001898,Chak Sujanpur (Chak Suyanpur)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001899,Badalha
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001900,Chak Drab Khan
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001901,Chak Gadadhar
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001902,Rakh Lachipura
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001903,Chak Bhaga
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001904,Chak Nanak
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001905,Sher Pur
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001906,Bigwan
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001907,Chak Gokal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001908,Muthi Rakh Walan
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001909,Muthi Jagir
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001910,Bhadi Yari
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001911,Dadoli
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001912,Chatha
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001913,Jawala Pur
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001914,Chak Aidal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001915,Bharthiyal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001916,Amargarh
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001917,Muthi Khurd
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001918,Chhajiyal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001919,Suraj Beli (Un-inhabited)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001920,Nangal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001921,Jugian
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001922,Air Wan
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001923,Jamraal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001924,Narroha
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001925,Chak Poorab
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001926,Mir Pur Jagoo
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001927,Jakhbar
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001928,Pitho Bala
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001929,Pidri Bala
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001930,Tarf Bala
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001931,Pidri Pain
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001932,Drallan
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001933,Barmora
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001934,Dhar Mori (Bhar Mori)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001935,Bharariyal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001936,Pandori
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001937,Gownd
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001938,Pamwal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001939,Pitho Pain
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001940,Matore
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001941,Syed Pore
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001942,Kangriyal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001943,Lakhnote
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001944,Mirpur Ram
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001945,Tarf Pain
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001946,Kirpaal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001947,Khukhiyal
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001948,Narolin
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001949,Saiper Sipla
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001950,Tarf Sanji
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001951,Jrai
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001952,Rer
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001953,Majra
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001954,Chak Devia
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001955,Jhumber Mahtaba
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001956,Gandial
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001957,Bhagthali
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001958,Makhsoos Pur
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001959,Keerian
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001960,Ramnagar
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001961,Forest Block
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001962,Taraf Manjali (OG)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001963,Chak Sheikhan (OG)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001964,Chak Ram Singh (OG)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001965,Govindsar (OG)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001966,Chak Khuni (OG)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001967,Chak Hari Singh (OG)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001968,Chak Pratap Singh (OG)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001969,Chak Gainda (OG)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001970,Rakh Sarkar Palahi (OG)
01,JAMMU & KASHMIR,007,Kathua,00030,Kathua,001971,Chak Sohna Nupa (OG)
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,000000,Hiranagar
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001972,Chelak
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001973,Dinga Amb
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001974,Koper
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001975,Mangloor
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001976,Kore Qasba
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001977,Katli
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001978,Dhalta
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001979,Chak Balunda
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001980,Said
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001981,Rakh Sarkar Sahllan
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001982,Maila
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001983,Gara
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001984,Sohaal
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001985,Kannah
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001986,Stoora
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001987,Bhayia
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001988,Dhamiyal
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001989,Patta Rasana
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001990,Koohtah
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001991,Pantal
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001992,Chhan Khatriyan
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001993,Chhan Moraan
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001994,Gurah Mehtian
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001995,Gurah Mondian
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001996,Bhatiari Brahmana
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001997,Qasba
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001998,Sahllan
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,001999,Khurar
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002000,Spreen
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002001,Thaka Pur Rajputan 
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002002,Balaahr
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002003,Rakh Sarkar Jar Bagni (Un-inhabited)
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002004,Thath
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002005,Bann
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002006,Dhandiyari
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002007,Amala
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002008,Gurah Suraj
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002009,Dhaloti
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002010,Dhamaal
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002011,Sande Chak
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002012,Hamir Pur
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002013,Chhan Rorian
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002014,Kishan Pur Kandi
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002015,Sehswan
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002016,Chak Khiloo
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002017,Candwan (Chandwan)
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002018,Chhan Datial
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002019,Chhan Ranga
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002020,Chak Diyalla
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002021,Chak Bannun
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002022,Dhalli
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002023,Dhangroli
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002024,Juwaloo Chak
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002025,Arjan Chak
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002026,Chak  Budhu 
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002027,Gurah Balu
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002028,Suba Chak
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002029,Dhandowal
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002030,Basi Jamwal
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002031,Muthi Hardo Dunga
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002032,Behri
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002033,Chak Sukhu 
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002034,Katal Brahmanan
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002035,Katal Gujran
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002036,Sherpur Bala
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002037,Jandi
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002038,Chak Jahlla
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002039,Allu Chak
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002040,Thuthi Chak
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002041,Feru Chak
01,JAMMU & KASHMIR,007,Kathua,00031,Hiranagar,002042,Kariyara
